,organization_id,day_of,total_meetings,group_meetings,pooled_meetings,prof_feature_meetings,web_conf_tool_meetings
1117,1158ca2afa12b5f409a4a87ead94021a,2020-06-08 00:00:00,1,0,0,0,1
1118,1158ca2afa12b5f409a4a87ead94021a,2020-06-09 00:00:00,1,0,0,0,1
1119,1158ca2afa12b5f409a4a87ead94021a,2020-06-10 00:00:00,4,0,0,0,4
1120,1158ca2afa12b5f409a4a87ead94021a,2020-06-15 00:00:00,2,0,0,0,2
1121,1158ca2afa12b5f409a4a87ead94021a,2020-06-18 00:00:00,5,0,0,0,5
1122,1158ca2afa12b5f409a4a87ead94021a,2020-06-19 00:00:00,1,0,0,0,1
1123,1158ca2afa12b5f409a4a87ead94021a,2020-06-22 00:00:00,1,0,0,0,1
1124,1158ca2afa12b5f409a4a87ead94021a,2020-06-23 00:00:00,2,0,0,0,2
1125,1158ca2afa12b5f409a4a87ead94021a,2020-06-24 00:00:00,2,0,0,0,2
1126,1158ca2afa12b5f409a4a87ead94021a,2020-06-25 00:00:00,2,0,0,0,2
1127,1158ca2afa12b5f409a4a87ead94021a,2020-06-26 00:00:00,6,0,0,0,6
1128,1158ca2afa12b5f409a4a87ead94021a,2020-06-29 00:00:00,3,0,0,0,3
1129,1158ca2afa12b5f409a4a87ead94021a,2020-06-30 00:00:00,1,0,0,0,1
1130,1158ca2afa12b5f409a4a87ead94021a,2020-07-01 00:00:00,1,0,0,0,1
1131,1158ca2afa12b5f409a4a87ead94021a,2020-07-06 00:00:00,3,0,0,0,3
1132,1158ca2afa12b5f409a4a87ead94021a,2020-07-07 00:00:00,1,0,0,0,1
1133,1158ca2afa12b5f409a4a87ead94021a,2020-07-08 00:00:00,1,0,0,0,1
1134,1158ca2afa12b5f409a4a87ead94021a,2020-07-09 00:00:00,2,0,0,0,2
1135,1158ca2afa12b5f409a4a87ead94021a,2020-07-10 00:00:00,3,0,0,0,3
1136,1158ca2afa12b5f409a4a87ead94021a,2020-07-16 00:00:00,3,0,0,0,3
1137,1158ca2afa12b5f409a4a87ead94021a,2020-07-17 00:00:00,2,0,0,0,2
1138,1158ca2afa12b5f409a4a87ead94021a,2020-07-20 00:00:00,1,0,0,0,1
1139,1158ca2afa12b5f409a4a87ead94021a,2020-07-22 00:00:00,1,0,0,0,1
1140,1158ca2afa12b5f409a4a87ead94021a,2020-07-23 00:00:00,1,0,0,0,1
1141,1158ca2afa12b5f409a4a87ead94021a,2020-07-27 00:00:00,1,0,0,0,1
1142,1158ca2afa12b5f409a4a87ead94021a,2020-07-28 00:00:00,2,0,0,0,2
1143,1158ca2afa12b5f409a4a87ead94021a,2020-07-29 00:00:00,2,0,0,0,2
1144,1158ca2afa12b5f409a4a87ead94021a,2020-07-30 00:00:00,1,0,0,0,1
1145,1158ca2afa12b5f409a4a87ead94021a,2020-08-03 00:00:00,2,0,0,0,2
1146,1158ca2afa12b5f409a4a87ead94021a,2020-08-04 00:00:00,3,0,0,0,3
1147,1158ca2afa12b5f409a4a87ead94021a,2020-08-05 00:00:00,1,0,0,0,1
1148,1158ca2afa12b5f409a4a87ead94021a,2020-08-07 00:00:00,1,0,0,0,1
1149,1158ca2afa12b5f409a4a87ead94021a,2020-08-11 00:00:00,6,0,0,0,6
1150,1158ca2afa12b5f409a4a87ead94021a,2020-08-12 00:00:00,5,0,0,0,5
1151,1158ca2afa12b5f409a4a87ead94021a,2020-08-13 00:00:00,2,0,0,0,2
1152,1158ca2afa12b5f409a4a87ead94021a,2020-08-14 00:00:00,1,0,0,0,1
1153,1158ca2afa12b5f409a4a87ead94021a,2020-08-18 00:00:00,1,0,0,0,1
1154,1158ca2afa12b5f409a4a87ead94021a,2020-08-22 00:00:00,4,0,0,0,4
1155,1158ca2afa12b5f409a4a87ead94021a,2020-08-23 00:00:00,1,0,0,0,1
1156,1158ca2afa12b5f409a4a87ead94021a,2020-08-24 00:00:00,2,0,0,0,2
1157,1158ca2afa12b5f409a4a87ead94021a,2020-08-26 00:00:00,1,0,0,0,1
1158,1158ca2afa12b5f409a4a87ead94021a,2020-08-28 00:00:00,1,0,0,0,1
1159,1158ca2afa12b5f409a4a87ead94021a,2020-08-31 00:00:00,1,0,0,0,1
1160,1158ca2afa12b5f409a4a87ead94021a,2020-09-01 00:00:00,4,0,0,0,4
1161,1158ca2afa12b5f409a4a87ead94021a,2020-09-06 00:00:00,1,0,0,0,1
1162,1158ca2afa12b5f409a4a87ead94021a,2020-09-08 00:00:00,1,0,0,0,1
1163,1158ca2afa12b5f409a4a87ead94021a,2020-09-14 00:00:00,2,0,0,0,2
1164,1158ca2afa12b5f409a4a87ead94021a,2020-09-15 00:00:00,1,0,0,0,1
1165,1158ca2afa12b5f409a4a87ead94021a,2020-09-16 00:00:00,1,0,0,0,1
1166,1158ca2afa12b5f409a4a87ead94021a,2020-09-18 00:00:00,1,0,0,0,1
1167,1158ca2afa12b5f409a4a87ead94021a,2020-09-21 00:00:00,2,0,0,0,2
1168,1158ca2afa12b5f409a4a87ead94021a,2020-09-23 00:00:00,1,0,0,0,1
1169,1158ca2afa12b5f409a4a87ead94021a,2020-09-24 00:00:00,1,0,0,0,1
1170,1158ca2afa12b5f409a4a87ead94021a,2020-09-25 00:00:00,1,0,0,0,1
1171,1158ca2afa12b5f409a4a87ead94021a,2020-09-26 00:00:00,1,0,0,0,1
1172,1158ca2afa12b5f409a4a87ead94021a,2020-09-28 00:00:00,1,0,0,0,1
1173,1158ca2afa12b5f409a4a87ead94021a,2020-09-29 00:00:00,1,0,0,0,1
1174,1158ca2afa12b5f409a4a87ead94021a,2020-09-30 00:00:00,4,0,0,0,4
1175,1158ca2afa12b5f409a4a87ead94021a,2020-10-01 00:00:00,3,0,0,0,3
1176,1158ca2afa12b5f409a4a87ead94021a,2020-10-02 00:00:00,2,0,0,0,2
1177,1158ca2afa12b5f409a4a87ead94021a,2020-10-03 00:00:00,2,0,0,0,2
1178,1158ca2afa12b5f409a4a87ead94021a,2020-10-05 00:00:00,2,0,0,0,2
1179,1158ca2afa12b5f409a4a87ead94021a,2020-10-07 00:00:00,1,0,0,0,1
1180,1158ca2afa12b5f409a4a87ead94021a,2020-10-14 00:00:00,1,0,0,0,1
1181,1158ca2afa12b5f409a4a87ead94021a,2020-10-15 00:00:00,2,0,0,0,2
1182,1158ca2afa12b5f409a4a87ead94021a,2020-10-16 00:00:00,1,0,0,0,1
1183,1158ca2afa12b5f409a4a87ead94021a,2020-10-19 00:00:00,2,0,0,0,2
1184,1158ca2afa12b5f409a4a87ead94021a,2020-10-20 00:00:00,1,0,0,0,1
1185,1158ca2afa12b5f409a4a87ead94021a,2020-10-21 00:00:00,1,0,0,0,1
1186,1158ca2afa12b5f409a4a87ead94021a,2020-10-23 00:00:00,1,0,0,0,1
1187,1158ca2afa12b5f409a4a87ead94021a,2020-10-26 00:00:00,3,0,0,0,3
1188,1158ca2afa12b5f409a4a87ead94021a,2020-10-28 00:00:00,1,0,0,0,1
1189,1158ca2afa12b5f409a4a87ead94021a,2020-10-29 00:00:00,2,0,0,0,2
1190,1158ca2afa12b5f409a4a87ead94021a,2020-10-30 00:00:00,1,0,0,0,1
1191,1158ca2afa12b5f409a4a87ead94021a,2020-11-04 00:00:00,1,0,0,0,1
1192,115c87bd28928507ea0912f6024674e0,2020-01-20 00:00:00,1,0,0,0,1
1193,115c87bd28928507ea0912f6024674e0,2020-01-22 00:00:00,1,0,0,0,1
1194,115c87bd28928507ea0912f6024674e0,2020-01-27 00:00:00,3,0,0,0,3
1195,115c87bd28928507ea0912f6024674e0,2020-02-04 00:00:00,2,0,0,0,2
1196,115c87bd28928507ea0912f6024674e0,2020-02-10 00:00:00,1,0,0,0,1
1197,115c87bd28928507ea0912f6024674e0,2020-02-12 00:00:00,1,0,0,0,1
1198,115c87bd28928507ea0912f6024674e0,2020-02-18 00:00:00,1,0,0,0,1
1199,115c87bd28928507ea0912f6024674e0,2020-02-19 00:00:00,2,0,0,0,2
1200,115c87bd28928507ea0912f6024674e0,2020-02-20 00:00:00,1,0,0,0,1
1201,115c87bd28928507ea0912f6024674e0,2020-03-02 00:00:00,2,0,0,0,2
1202,115c87bd28928507ea0912f6024674e0,2020-03-05 00:00:00,1,0,0,0,1
1203,115c87bd28928507ea0912f6024674e0,2020-03-06 00:00:00,1,0,0,0,1
1204,115c87bd28928507ea0912f6024674e0,2020-03-20 00:00:00,5,5,0,0,1
1205,115c87bd28928507ea0912f6024674e0,2020-03-21 00:00:00,10,10,0,0,0
1206,115c87bd28928507ea0912f6024674e0,2020-03-22 00:00:00,3,3,0,0,0
1207,115c87bd28928507ea0912f6024674e0,2020-03-23 00:00:00,3,3,0,0,0
1208,115c87bd28928507ea0912f6024674e0,2020-03-25 00:00:00,6,5,0,0,1
1209,115c87bd28928507ea0912f6024674e0,2020-03-26 00:00:00,9,9,0,0,0
1210,115c87bd28928507ea0912f6024674e0,2020-03-27 00:00:00,2,2,0,0,0
1211,115c87bd28928507ea0912f6024674e0,2020-03-28 00:00:00,1,1,0,0,0
1212,115c87bd28928507ea0912f6024674e0,2020-03-29 00:00:00,2,1,0,0,1
1213,115c87bd28928507ea0912f6024674e0,2020-03-31 00:00:00,2,2,0,0,0
1214,115c87bd28928507ea0912f6024674e0,2020-04-04 00:00:00,1,1,0,0,0
1215,115c87bd28928507ea0912f6024674e0,2020-04-06 00:00:00,11,11,0,0,0
1216,115c87bd28928507ea0912f6024674e0,2020-04-07 00:00:00,3,3,0,0,0
1217,115c87bd28928507ea0912f6024674e0,2020-04-09 00:00:00,1,1,0,0,0
1218,115c87bd28928507ea0912f6024674e0,2020-04-10 00:00:00,4,4,0,0,0
1219,115c87bd28928507ea0912f6024674e0,2020-04-12 00:00:00,1,1,0,0,0
1220,115c87bd28928507ea0912f6024674e0,2020-04-15 00:00:00,1,1,0,0,0
1221,115c87bd28928507ea0912f6024674e0,2020-04-16 00:00:00,3,3,0,0,0
1222,115c87bd28928507ea0912f6024674e0,2020-04-17 00:00:00,1,1,0,0,0
1223,115c87bd28928507ea0912f6024674e0,2020-04-18 00:00:00,2,2,0,0,0
1224,115c87bd28928507ea0912f6024674e0,2020-04-22 00:00:00,1,1,0,0,0
1225,115c87bd28928507ea0912f6024674e0,2020-04-23 00:00:00,1,1,0,0,0
1226,115c87bd28928507ea0912f6024674e0,2020-04-27 00:00:00,2,2,0,0,0
1227,115c87bd28928507ea0912f6024674e0,2020-05-04 00:00:00,2,2,0,0,0
1228,115c87bd28928507ea0912f6024674e0,2020-05-05 00:00:00,6,6,0,0,0
1229,115c87bd28928507ea0912f6024674e0,2020-05-06 00:00:00,1,0,0,0,1
1230,115c87bd28928507ea0912f6024674e0,2020-05-08 00:00:00,1,1,0,0,0
1231,115c87bd28928507ea0912f6024674e0,2020-05-11 00:00:00,4,1,0,0,0
1232,115c87bd28928507ea0912f6024674e0,2020-05-12 00:00:00,4,0,0,0,0
1233,115c87bd28928507ea0912f6024674e0,2020-05-14 00:00:00,1,0,0,0,0
1234,115c87bd28928507ea0912f6024674e0,2020-05-15 00:00:00,1,1,0,0,0
1235,115c87bd28928507ea0912f6024674e0,2020-05-17 00:00:00,1,0,0,0,0
1236,115c87bd28928507ea0912f6024674e0,2020-05-18 00:00:00,6,1,0,0,1
1237,115c87bd28928507ea0912f6024674e0,2020-05-19 00:00:00,1,0,0,0,0
1238,115c87bd28928507ea0912f6024674e0,2020-05-20 00:00:00,1,0,0,0,0
1239,115c87bd28928507ea0912f6024674e0,2020-05-27 00:00:00,1,0,0,0,1
1240,115c87bd28928507ea0912f6024674e0,2020-05-28 00:00:00,1,0,0,0,1
1241,115c87bd28928507ea0912f6024674e0,2020-05-29 00:00:00,1,0,0,0,1
1242,115c87bd28928507ea0912f6024674e0,2020-06-01 00:00:00,1,1,0,0,0
1243,115c87bd28928507ea0912f6024674e0,2020-06-02 00:00:00,1,0,0,0,1
1244,115c87bd28928507ea0912f6024674e0,2020-06-03 00:00:00,4,0,0,0,0
1245,115c87bd28928507ea0912f6024674e0,2020-06-04 00:00:00,2,0,0,0,1
1246,115c87bd28928507ea0912f6024674e0,2020-06-10 00:00:00,1,0,0,0,1
1247,115c87bd28928507ea0912f6024674e0,2020-06-12 00:00:00,2,0,0,0,2
1248,115c87bd28928507ea0912f6024674e0,2020-06-14 00:00:00,1,0,0,0,1
1249,115c87bd28928507ea0912f6024674e0,2020-06-17 00:00:00,2,0,0,0,2
1250,115c87bd28928507ea0912f6024674e0,2020-06-24 00:00:00,1,0,0,0,1
1251,115c87bd28928507ea0912f6024674e0,2020-07-09 00:00:00,1,0,0,0,0
1252,115c87bd28928507ea0912f6024674e0,2020-07-20 00:00:00,1,0,0,0,1
1253,115c87bd28928507ea0912f6024674e0,2020-07-22 00:00:00,1,0,0,0,1
1254,115c87bd28928507ea0912f6024674e0,2020-07-28 00:00:00,1,0,0,0,1
1255,115c87bd28928507ea0912f6024674e0,2020-08-03 00:00:00,1,0,0,0,1
1256,115c87bd28928507ea0912f6024674e0,2020-08-08 00:00:00,1,0,0,0,1
1257,115c87bd28928507ea0912f6024674e0,2020-08-17 00:00:00,1,0,0,0,1
1258,115c87bd28928507ea0912f6024674e0,2020-08-21 00:00:00,1,0,0,0,0
1259,115c87bd28928507ea0912f6024674e0,2020-08-24 00:00:00,2,0,0,0,2
1260,115c87bd28928507ea0912f6024674e0,2020-09-11 00:00:00,1,0,0,0,1
1261,115c87bd28928507ea0912f6024674e0,2020-10-11 00:00:00,1,0,0,0,1
1262,115c87bd28928507ea0912f6024674e0,2020-10-13 00:00:00,1,0,0,0,0
1263,115c87bd28928507ea0912f6024674e0,2020-10-14 00:00:00,1,0,0,0,1
1264,115c87bd28928507ea0912f6024674e0,2020-10-19 00:00:00,1,0,0,0,1
1265,115c87bd28928507ea0912f6024674e0,2020-10-23 00:00:00,1,0,0,0,1
1266,115c87bd28928507ea0912f6024674e0,2020-11-05 00:00:00,1,0,0,0,1
1267,151e1c48887fb1973df6160e4ab0333c,2020-01-23 00:00:00,1,0,0,0,0
1268,151e1c48887fb1973df6160e4ab0333c,2020-01-24 00:00:00,1,0,0,0,1
1269,151e1c48887fb1973df6160e4ab0333c,2020-01-30 00:00:00,1,0,0,0,1
1270,151e1c48887fb1973df6160e4ab0333c,2020-01-31 00:00:00,1,0,0,0,1
1271,151e1c48887fb1973df6160e4ab0333c,2020-02-04 00:00:00,1,0,0,0,0
1272,151e1c48887fb1973df6160e4ab0333c,2020-02-14 00:00:00,1,0,0,0,0
1273,151e1c48887fb1973df6160e4ab0333c,2020-02-17 00:00:00,2,0,0,0,0
1274,151e1c48887fb1973df6160e4ab0333c,2020-03-11 00:00:00,5,0,0,0,3
1275,151e1c48887fb1973df6160e4ab0333c,2020-03-12 00:00:00,2,0,0,0,0
1276,151e1c48887fb1973df6160e4ab0333c,2020-03-16 00:00:00,1,0,0,0,1
1277,151e1c48887fb1973df6160e4ab0333c,2020-03-17 00:00:00,1,0,0,0,1
1278,151e1c48887fb1973df6160e4ab0333c,2020-03-18 00:00:00,1,0,0,0,1
1279,151e1c48887fb1973df6160e4ab0333c,2020-03-19 00:00:00,1,0,0,0,1
1280,151e1c48887fb1973df6160e4ab0333c,2020-03-23 00:00:00,1,0,0,0,1
1281,151e1c48887fb1973df6160e4ab0333c,2020-03-30 00:00:00,1,0,0,0,1
1282,151e1c48887fb1973df6160e4ab0333c,2020-04-04 00:00:00,1,0,0,0,1
1283,151e1c48887fb1973df6160e4ab0333c,2020-04-08 00:00:00,1,0,0,0,1
1284,151e1c48887fb1973df6160e4ab0333c,2020-04-15 00:00:00,1,0,0,0,1
1285,151e1c48887fb1973df6160e4ab0333c,2020-04-17 00:00:00,2,0,0,0,2
1286,151e1c48887fb1973df6160e4ab0333c,2020-04-20 00:00:00,3,0,0,0,3
1287,151e1c48887fb1973df6160e4ab0333c,2020-04-23 00:00:00,1,0,0,0,1
1288,151e1c48887fb1973df6160e4ab0333c,2020-04-27 00:00:00,1,0,0,0,1
1289,151e1c48887fb1973df6160e4ab0333c,2020-04-28 00:00:00,1,0,0,0,1
1290,151e1c48887fb1973df6160e4ab0333c,2020-05-07 00:00:00,2,0,0,0,2
1291,151e1c48887fb1973df6160e4ab0333c,2020-05-12 00:00:00,2,0,0,0,2
1292,151e1c48887fb1973df6160e4ab0333c,2020-05-14 00:00:00,2,0,0,0,2
1293,151e1c48887fb1973df6160e4ab0333c,2020-05-18 00:00:00,1,0,0,0,1
1294,151e1c48887fb1973df6160e4ab0333c,2020-05-21 00:00:00,1,0,0,0,1
1295,151e1c48887fb1973df6160e4ab0333c,2020-05-29 00:00:00,1,0,0,0,1
1296,151e1c48887fb1973df6160e4ab0333c,2020-06-04 00:00:00,1,0,0,0,1
1297,151e1c48887fb1973df6160e4ab0333c,2020-06-09 00:00:00,1,0,0,0,1
1298,151e1c48887fb1973df6160e4ab0333c,2020-06-11 00:00:00,2,0,0,0,2
1299,151e1c48887fb1973df6160e4ab0333c,2020-06-12 00:00:00,1,0,0,0,1
1300,151e1c48887fb1973df6160e4ab0333c,2020-06-15 00:00:00,1,0,0,0,1
1301,151e1c48887fb1973df6160e4ab0333c,2020-06-16 00:00:00,1,0,0,0,1
1302,151e1c48887fb1973df6160e4ab0333c,2020-06-17 00:00:00,1,0,0,0,1
1303,151e1c48887fb1973df6160e4ab0333c,2020-06-18 00:00:00,1,0,0,0,1
1304,151e1c48887fb1973df6160e4ab0333c,2020-06-19 00:00:00,1,0,0,0,1
1305,151e1c48887fb1973df6160e4ab0333c,2020-06-22 00:00:00,1,0,0,0,1
1306,151e1c48887fb1973df6160e4ab0333c,2020-06-25 00:00:00,3,0,0,0,3
1307,151e1c48887fb1973df6160e4ab0333c,2020-06-29 00:00:00,2,0,0,0,2
1308,151e1c48887fb1973df6160e4ab0333c,2020-07-01 00:00:00,2,0,0,0,2
1309,151e1c48887fb1973df6160e4ab0333c,2020-07-02 00:00:00,1,0,0,0,1
1310,151e1c48887fb1973df6160e4ab0333c,2020-07-06 00:00:00,1,0,0,0,1
1311,151e1c48887fb1973df6160e4ab0333c,2020-07-08 00:00:00,1,0,0,0,1
1312,151e1c48887fb1973df6160e4ab0333c,2020-07-09 00:00:00,1,0,0,0,0
1313,151e1c48887fb1973df6160e4ab0333c,2020-07-14 00:00:00,9,0,0,0,9
1314,151e1c48887fb1973df6160e4ab0333c,2020-07-15 00:00:00,1,0,0,0,1
1315,151e1c48887fb1973df6160e4ab0333c,2020-07-16 00:00:00,3,0,0,0,3
1316,151e1c48887fb1973df6160e4ab0333c,2020-07-17 00:00:00,4,0,0,0,4
1317,151e1c48887fb1973df6160e4ab0333c,2020-07-21 00:00:00,1,0,0,0,1
1318,151e1c48887fb1973df6160e4ab0333c,2020-07-29 00:00:00,12,0,0,0,12
1319,151e1c48887fb1973df6160e4ab0333c,2020-08-04 00:00:00,3,0,0,0,3
1320,151e1c48887fb1973df6160e4ab0333c,2020-08-06 00:00:00,1,0,0,0,1
1321,151e1c48887fb1973df6160e4ab0333c,2020-08-10 00:00:00,2,0,0,0,2
1322,151e1c48887fb1973df6160e4ab0333c,2020-08-14 00:00:00,12,0,0,0,12
1323,151e1c48887fb1973df6160e4ab0333c,2020-08-17 00:00:00,1,0,0,0,1
1324,151e1c48887fb1973df6160e4ab0333c,2020-08-24 00:00:00,2,0,0,0,2
1325,151e1c48887fb1973df6160e4ab0333c,2020-08-27 00:00:00,1,0,0,0,1
1326,151e1c48887fb1973df6160e4ab0333c,2020-08-28 00:00:00,1,0,0,0,1
1327,151e1c48887fb1973df6160e4ab0333c,2020-08-31 00:00:00,4,0,0,0,4
1328,151e1c48887fb1973df6160e4ab0333c,2020-09-01 00:00:00,1,0,0,0,1
1329,151e1c48887fb1973df6160e4ab0333c,2020-09-02 00:00:00,1,0,0,0,1
1330,151e1c48887fb1973df6160e4ab0333c,2020-09-06 00:00:00,1,0,0,0,1
1331,151e1c48887fb1973df6160e4ab0333c,2020-09-07 00:00:00,2,0,0,0,2
1332,151e1c48887fb1973df6160e4ab0333c,2020-09-08 00:00:00,1,0,0,0,1
1333,151e1c48887fb1973df6160e4ab0333c,2020-09-09 00:00:00,3,0,0,0,3
1334,151e1c48887fb1973df6160e4ab0333c,2020-09-10 00:00:00,1,0,0,0,1
1335,151e1c48887fb1973df6160e4ab0333c,2020-09-11 00:00:00,1,0,0,0,1
1336,151e1c48887fb1973df6160e4ab0333c,2020-09-14 00:00:00,1,0,0,0,0
1337,151e1c48887fb1973df6160e4ab0333c,2020-09-16 00:00:00,2,0,0,0,2
1338,151e1c48887fb1973df6160e4ab0333c,2020-09-17 00:00:00,4,0,0,0,2
1339,151e1c48887fb1973df6160e4ab0333c,2020-09-21 00:00:00,1,0,0,0,1
1340,151e1c48887fb1973df6160e4ab0333c,2020-09-23 00:00:00,1,0,0,0,0
1341,151e1c48887fb1973df6160e4ab0333c,2020-09-24 00:00:00,1,0,0,0,1
1342,151e1c48887fb1973df6160e4ab0333c,2020-09-28 00:00:00,1,0,0,0,1
1343,151e1c48887fb1973df6160e4ab0333c,2020-09-29 00:00:00,1,0,0,0,1
1344,151e1c48887fb1973df6160e4ab0333c,2020-10-02 00:00:00,1,0,0,0,1
1345,151e1c48887fb1973df6160e4ab0333c,2020-10-04 00:00:00,1,0,0,0,1
1346,151e1c48887fb1973df6160e4ab0333c,2020-10-05 00:00:00,1,0,0,0,0
1347,151e1c48887fb1973df6160e4ab0333c,2020-10-12 00:00:00,2,0,0,0,1
1348,151e1c48887fb1973df6160e4ab0333c,2020-10-13 00:00:00,1,0,0,0,1
1349,151e1c48887fb1973df6160e4ab0333c,2020-10-15 00:00:00,1,0,0,0,0
1350,151e1c48887fb1973df6160e4ab0333c,2020-10-16 00:00:00,1,0,0,0,1
1351,151e1c48887fb1973df6160e4ab0333c,2020-10-19 00:00:00,2,0,0,0,2
1352,151e1c48887fb1973df6160e4ab0333c,2020-10-20 00:00:00,1,0,0,0,1
1353,151e1c48887fb1973df6160e4ab0333c,2020-10-21 00:00:00,2,0,0,0,1
1354,151e1c48887fb1973df6160e4ab0333c,2020-10-22 00:00:00,2,0,0,0,1
1355,151e1c48887fb1973df6160e4ab0333c,2020-10-26 00:00:00,1,0,0,0,0
1356,151e1c48887fb1973df6160e4ab0333c,2020-10-27 00:00:00,2,0,0,0,1
1357,151e1c48887fb1973df6160e4ab0333c,2020-10-29 00:00:00,1,0,0,0,1
1358,151e1c48887fb1973df6160e4ab0333c,2020-11-02 00:00:00,2,0,0,0,2
1359,151e1c48887fb1973df6160e4ab0333c,2020-11-04 00:00:00,1,0,0,0,0
1360,16587a3a2743256b5b16684400a2b991,2020-01-11 00:00:00,5,0,0,0,0
1361,16587a3a2743256b5b16684400a2b991,2020-01-12 00:00:00,10,0,0,0,0
1362,16587a3a2743256b5b16684400a2b991,2020-01-13 00:00:00,5,0,0,0,0
1363,16587a3a2743256b5b16684400a2b991,2020-01-14 00:00:00,1,0,0,0,0
1364,16587a3a2743256b5b16684400a2b991,2020-01-15 00:00:00,1,0,0,0,0
1365,16587a3a2743256b5b16684400a2b991,2020-01-17 00:00:00,1,0,0,0,0
1366,16587a3a2743256b5b16684400a2b991,2020-01-19 00:00:00,1,0,0,0,0
1367,16587a3a2743256b5b16684400a2b991,2020-01-20 00:00:00,3,0,0,0,0
1368,16587a3a2743256b5b16684400a2b991,2020-01-21 00:00:00,2,0,0,0,0
1369,16587a3a2743256b5b16684400a2b991,2020-08-03 00:00:00,6,0,0,0,0
1370,16587a3a2743256b5b16684400a2b991,2020-08-04 00:00:00,1,0,0,0,0
1371,16587a3a2743256b5b16684400a2b991,2020-08-05 00:00:00,4,0,0,0,0
1372,16587a3a2743256b5b16684400a2b991,2020-08-07 00:00:00,1,0,0,0,0
1373,16587a3a2743256b5b16684400a2b991,2020-08-12 00:00:00,1,0,0,0,0
1374,16587a3a2743256b5b16684400a2b991,2020-08-14 00:00:00,1,0,0,0,0
1375,16587a3a2743256b5b16684400a2b991,2020-08-20 00:00:00,1,0,0,0,0
1376,16587a3a2743256b5b16684400a2b991,2020-08-21 00:00:00,1,0,0,0,0
1377,16587a3a2743256b5b16684400a2b991,2020-08-28 00:00:00,1,0,0,0,0
1378,16587a3a2743256b5b16684400a2b991,2020-09-01 00:00:00,1,0,0,0,0
